OT_ID	Gene.Ontology.IDs
jg5451.t1	GO:0000977,GO:0000978,GO:0000981,GO:0001228,GO:0001843,GO:0001942,GO:0003682,GO:0005634,GO:0005654,GO:0006357,GO:0007399,GO:0007411,GO:0007420,GO:0007498,GO:0009953,GO:0021537,GO:0021772,GO:0021978,GO:0021987,GO:0022008,GO:0030182,GO:0043565,GO:0045199,GO:0045814,GO:0045893,GO:0045944,GO:0046872,GO:0048646,GO:0048675,GO:0050768,GO:0060041,GO:2000179
jg5712.t1	GO:0000785,GO:0008757,GO:0010629,GO:0016279,GO:0032259,GO:0042826
jg6175.t1	GO:0005654,GO:0005829
jg5988.t1	GO:0005509
jg5710.t1	GO:0006974,GO:0008757,GO:0008983,GO:0016791,GO:0032259,GO:0046872,GO:0051998,GO:0097023,GO:0103026
jg6118.t1	GO:0000978,GO:0000981,GO:0001745,GO:0005634,GO:0005737,GO:0006357,GO:0007474,GO:0007476,GO:0030182,GO:0035310,GO:0042693,GO:0045317,GO:0045893,GO:0045926,GO:0045944,GO:0048468,GO:0048813
jg6118.t2	GO:0000978,GO:0000981,GO:0001745,GO:0005634,GO:0005737,GO:0006357,GO:0007474,GO:0007476,GO:0030182,GO:0035310,GO:0042693,GO:0045317,GO:0045893,GO:0045926,GO:0045944,GO:0048468,GO:0048813
jg7355.t1	GO:0000400,GO:0000729,GO:0003677,GO:0003678,GO:0003697,GO:0005524,GO:0005634,GO:0006260,GO:0006310,GO:0008094,GO:0008270,GO:0009378,GO:0016887,GO:0032508,GO:0042803,GO:0043138,GO:0051259,GO:0051260,GO:0061749,GO:0090329
jg7042.t1	GO:0001975,GO:0002552,GO:0002553,GO:0005275,GO:0005335,GO:0006836,GO:0007626,GO:0008021,GO:0009410,GO:0009635,GO:0009636,GO:0009791,GO:0010038,GO:0010043,GO:0015311,GO:0015842,GO:0015844,GO:0019899,GO:0030073,GO:0030424,GO:0030425,GO:0030667,GO:0030672,GO:0031045,GO:0031072,GO:0032456,GO:0042220,GO:0042594,GO:0042910,GO:0042995,GO:0043025,GO:0043195,GO:0043679,GO:0044297,GO:0051412,GO:0051589,GO:0051610,GO:0051615,GO:0071242,GO:0071466,GO:0098691,GO:0098700,GO:0098794,GO:0098992,GO:0099012,GO:0099123,GO:1901363
jg7304.t1	GO:0005654,GO:0005829,GO:0005886,GO:0007015,GO:0016477,GO:0016607,GO:0030027,GO:0030032,GO:0030335,GO:0030838,GO:0031252,GO:0031529,GO:0031941,GO:0034315,GO:0044351,GO:0044354,GO:0044877,GO:0046415,GO:0051496,GO:0051638,GO:0051639,GO:0070062,GO:1900026,GO:1902745,GO:2000813
jg6064.t1	GO:0000132,GO:0000776,GO:0000922,GO:0005813,GO:0005814,GO:0005874,GO:0005875,GO:0005938,GO:0007097,GO:0008017,GO:0030286,GO:0030424,GO:0031122,GO:0035371,GO:0051301,GO:0060236,GO:0090316,GO:0099738
jg6205.t1	GO:0003677,GO:0005634,GO:0005654,GO:0006355
jg6915.t1	GO:0005743,GO:0005762,GO:0005829
jg6555.t1	GO:0003796,GO:0005615,GO:0008152,GO:0031640,GO:0045824,GO:0050829
jg7025.t1	GO:0005507,GO:0009055,GO:0022900,GO:0042597
jg7425.t1	GO:0003779,GO:0005198,GO:0005516,GO:0005737,GO:0005856,GO:0016010,GO:0030165,GO:0032991,GO:0042383,GO:0045202,GO:0070161
jg6771.t1	GO:0009535,GO:0017004,GO:0020037
jg5845.t1	GO:0004930,GO:0004983,GO:0005886,GO:0005929,GO:0007186,GO:0007631,GO:0008188,GO:0017046,GO:0042445,GO:0042923,GO:0043005
jg6681.t1	GO:0002752,GO:0004553,GO:0005576,GO:0005975,GO:0030246,GO:0038187,GO:0045087,GO:0045088
jg7051.t1	GO:0004375,GO:0005654,GO:0005739,GO:0005886,GO:0005960,GO:0006546,GO:0016594,GO:0016829,GO:0019464,GO:0019899,GO:0030170,GO:0036255,GO:0042803,GO:0065003,GO:0070280,GO:1903442,GO:1990830
jg5216.t1	GO:0003723,GO:0009982,GO:0031119,GO:0106029
jg6803.t1	GO:0000811,GO:0005343,GO:0005886,GO:0006811,GO:0006814,GO:0006821,GO:0006846,GO:0006848,GO:0006915,GO:0008028,GO:0015129,GO:0015552,GO:0015705,GO:0015706,GO:0015727,GO:0015730,GO:0016324,GO:0022803,GO:0034356,GO:0070062,GO:0140161,GO:2001142
jg5221.t1	GO:0000165,GO:0001525,GO:0001938,GO:0005125,GO:0005615,GO:0030141,GO:0035556,GO:0042056,GO:0048245,GO:0050918,GO:0050930,GO:0098992,GO:2000352,GO:2001237
jg6674.t1	GO:0000049,GO:0004829,GO:0005524,GO:0005737,GO:0006435,GO:0046872
jg5923.t1	GO:0000495,GO:0001522,GO:0003723,GO:0005730,GO:0006364,GO:0007281,GO:0009982,GO:0031118,GO:0031120,GO:0031429,GO:0035220,GO:0042254,GO:1990481
jg5504.t1	GO:0003676,GO:0003887,GO:0003964,GO:0004190,GO:0004519,GO:0006508,GO:0015074,GO:0042575
jg7066.t1	GO:0005634,GO:0006261,GO:0007059
jg5492.t1	GO:0014069,GO:0060080
jg6613.t1	GO:0005524,GO:0006260,GO:0016887
jg7083.t1	GO:0004888,GO:0005231,GO:0005892,GO:0007271,GO:0022848,GO:0043005,GO:0045202,GO:0045211,GO:0098655,GO:1904315
jg5296.t1	GO:0000287,GO:0004016,GO:0005524,GO:0005737,GO:0005886,GO:0006171,GO:0007188,GO:0007189,GO:0007193,GO:0008179,GO:0016020,GO:0019933,GO:0030145,GO:0030425,GO:0031683,GO:0032991,GO:0045121,GO:1904322
jg7240.t1	GO:0000902,GO:0001658,GO:0001934,GO:0003151,GO:0004674,GO:0005524,GO:0005829,GO:0005886,GO:0005925,GO:0006468,GO:0007160,GO:0007229,GO:0008284,GO:0009967,GO:0010761,GO:0016020,GO:0019901,GO:0021675,GO:0022011,GO:0030017,GO:0030027,GO:0030030,GO:0030513,GO:0033209,GO:0034446,GO:0042327,GO:0043123,GO:0043491,GO:0045197,GO:0045669,GO:0045893,GO:0061351,GO:0070527,GO:0090263,GO:0106310,GO:1900026,GO:2000178
jg6762.t1	GO:0004329,GO:0005524,GO:0035999
jg5864.t1	GO:0000287,GO:0004674,GO:0005524,GO:0005634,GO:0006468,GO:0030099,GO:0035556,GO:0106310
jg7045.t1	GO:0005886,GO:0042302
jg6638.t1	GO:0001094,GO:0001650,GO:0003723,GO:0005654,GO:0005730,GO:0005732,GO:0005829,GO:0006364,GO:0015030,GO:0016020,GO:0030515,GO:0031428,GO:0032040,GO:0042274,GO:0048254,GO:0051117,GO:0070761
jg6598.t1	GO:0004970,GO:0005886,GO:0005929,GO:0007610,GO:0008066,GO:0009649,GO:0010378,GO:0015026,GO:0015276,GO:0016020,GO:0019226,GO:0030424,GO:0035249,GO:0043204,GO:0048511,GO:0050804,GO:0050907,GO:0050911,GO:0071683,GO:0098839,GO:1904315
jg5269.t1	GO:0000380,GO:0000381,GO:0001837,GO:0002376,GO:0003713,GO:0003724,GO:0003730,GO:0005524,GO:0005634,GO:0005730,GO:0005737,GO:0005829,GO:0006357,GO:0006364,GO:0010467,GO:0010586,GO:0016607,GO:0016887,GO:0030520,GO:0030521,GO:0031047,GO:0031490,GO:0043021,GO:0045445,GO:0045944,GO:0051607,GO:0061614,GO:0106222,GO:1990904,GO:2001014
jg5938.t1	GO:0001656,GO:0001657,GO:0003129,GO:0003148,GO:0003180,GO:0003184,GO:0003272,GO:0005886,GO:0006935,GO:0007156,GO:0007411,GO:0007417,GO:0007420,GO:0008046,GO:0009986,GO:0016199,GO:0021891,GO:0030673,GO:0031290,GO:0032870,GO:0035904,GO:0042802,GO:0045747,GO:0050772,GO:0050925,GO:0051964,GO:0060412,GO:0061364,GO:0070062,GO:0098609
jg5525.t1	GO:0003323,GO:0004674,GO:0004676,GO:0005158,GO:0005524,GO:0005634,GO:0005737,GO:0005886,GO:0005925,GO:0006972,GO:0007173,GO:0008286,GO:0010594,GO:0010667,GO:0014069,GO:0016004,GO:0016310,GO:0016477,GO:0019722,GO:0019901,GO:0030512,GO:0031410,GO:0032869,GO:0034122,GO:0035556,GO:0042995,GO:0043122,GO:0043204,GO:0043274,GO:0043304,GO:0043524,GO:0043536,GO:0045766,GO:0048009,GO:0048041,GO:0051281,GO:0071364,GO:0097191,GO:0106310,GO:1903078,GO:1903672,GO:1905564,GO:1990416,GO:2000352
jg6992.t1	GO:0000166,GO:0005634,GO:0005737,GO:0043530
jg6492.t1	GO:0004090,GO:0005789,GO:0016020,GO:0016616,GO:0052650
jg6491.t1	GO:0003735,GO:0005739,GO:0005743,GO:0005763,GO:0032543,GO:0061668
jg6828.t1	GO:0005524,GO:0005634,GO:0005737,GO:0008440,GO:0016310,GO:0032958,GO:0051765
jg7164.t1	GO:0005765,GO:0016192,GO:0035658
jg5743.t1	GO:0005509,GO:0030234
jg5608.t1	GO:0015979,GO:0030089,GO:0031676
jg5769.t1	GO:0001650,GO:0003723,GO:0005654,GO:0005730,GO:0005732,GO:0005737,GO:0006364,GO:0016020,GO:0030515,GO:0031428,GO:0032040,GO:0042274,GO:0045296,GO:0070761,GO:1990226
jg5283.t1	GO:0005576
jg5225.t1	GO:0004252,GO:0005576,GO:0006508
jg6703.t1	GO:0002042,GO:0002063,GO:0002687,GO:0005789,GO:0006887,GO:0006888,GO:0007029,GO:0007162,GO:0009306,GO:0015031,GO:0016020,GO:0030199,GO:0030336,GO:0030501,GO:0035459,GO:0038024,GO:0042060,GO:0042953,GO:0043231,GO:0070971,GO:0070973,GO:0090110,GO:0140052,GO:1903038,GO:2000402
jg6107.t1	GO:0003677
jg7396.t1	GO:0005739
jg6090.t1	GO:0005634,GO:0005680,GO:0005737,GO:0005819,GO:0007049,GO:0019903,GO:0051301,GO:0070979
jg6620.t1	GO:0003677,GO:0005634,GO:0006310,GO:0015074
jg6823.t1	GO:0005789,GO:0016243
jg5245.t1	GO:0003714,GO:0005634,GO:0005654,GO:0005737,GO:0006351,GO:0030336,GO:0031965,GO:0035024
jg6349.t1	GO:0000977,GO:0000981,GO:0005634,GO:0006357,GO:0043049,GO:0048598
jg6840.t1	GO:0000172,GO:0001682,GO:0003723,GO:0005634
jg6163.t1	GO:0004252,GO:0005576,GO:0006508,GO:0007586,GO:0046872
jg5547.t1	GO:0000794,GO:0001700,GO:0003677,GO:0005634,GO:0005700,GO:0007426,GO:0007435,GO:0009953,GO:0031208,GO:0031507,GO:0031519,GO:0035167,GO:0042803,GO:0045892,GO:0045893,GO:0045944
jg6558.t1	GO:0003796,GO:0005615,GO:0008152,GO:0031640,GO:0045824,GO:0050829
jg7431.t1	GO:0005743
jg6112.t1	
jg5499.t1	GO:0042302
jg6060.t1	GO:0001654,GO:0004867,GO:0005615,GO:0005886
jg5448.t1	GO:0005886
jg7084.t1	GO:0000122,GO:0000902,GO:0000978,GO:0000981,GO:0001222,GO:0001227,GO:0001666,GO:0003677,GO:0005634,GO:0006357,GO:0007366,GO:0007399,GO:0007424,GO:0007435,GO:0009952,GO:0035239,GO:0035289,GO:0035290,GO:0045892,GO:0046983,GO:0050767,GO:0061024,GO:0070888
jg5597.t1	GO:0001501,GO:0001503,GO:0001568,GO:0001649,GO:0001957,GO:0001958,GO:0002020,GO:0005576,GO:0005584,GO:0005615,GO:0005737,GO:0005788,GO:0007601,GO:0007605,GO:0009410,GO:0009612,GO:0010718,GO:0010812,GO:0015031,GO:0030020,GO:0030141,GO:0030198,GO:0030199,GO:0030335,GO:0032355,GO:0032868,GO:0032964,GO:0034504,GO:0034505,GO:0038063,GO:0042542,GO:0042802,GO:0043588,GO:0043589,GO:0044344,GO:0045893,GO:0046872,GO:0048407,GO:0048545,GO:0048706,GO:0051591,GO:0055093,GO:0060325,GO:0060346,GO:0060351,GO:0062023,GO:0071230,GO:0071260,GO:0071300,GO:0071306,GO:0071356,GO:0071364,GO:0071560,GO:0090263,GO:1902618
jg5941.t1	GO:0003756,GO:0005783,GO:0005788,GO:0006909,GO:0009986,GO:0012505,GO:0015035,GO:0034976,GO:2000427
jg6830.t1	GO:0004837,GO:0005737,GO:0006520,GO:0006589,GO:0016831,GO:0030170,GO:0030424,GO:0043025,GO:0043204
jg6837.t1	GO:0000209,GO:0003755,GO:0004842,GO:0005634,GO:0005654,GO:0005737,GO:0005886,GO:0006397,GO:0006457,GO:0008380,GO:0034450,GO:0061630,GO:0071013,GO:0072659
jg7108.t1	GO:0003677,GO:0003700,GO:0005634
jg6435.t1	GO:0004843,GO:0005634,GO:0005737,GO:0006508,GO:0007010,GO:0016055,GO:0016477,GO:0022604,GO:0030177,GO:0035523,GO:0046872,GO:0070536,GO:1990168
jg6866.t1	GO:0005737,GO:0005783,GO:0005789,GO:0006487,GO:0006954,GO:0008250,GO:0009306,GO:0016020,GO:0032991,GO:0034976,GO:0034998,GO:0043227,GO:0062062,GO:1904019
jg7064.t1	GO:0005634,GO:0005737,GO:0007165
jg6779.t1	GO:0005158,GO:0005179,GO:0005576,GO:0005615,GO:0008083,GO:0008284,GO:0008286,GO:0008340,GO:0008361,GO:0030307,GO:0030431,GO:0030536,GO:0032094,GO:0033500,GO:0040009,GO:0040014,GO:0040018,GO:0042593,GO:0045475,GO:0045793,GO:0045818,GO:0046620,GO:0046622,GO:0048018,GO:0060180,GO:0060250,GO:0061964,GO:0070328,GO:0071333,GO:1990928,GO:2000252
jg6169.t1	GO:0003677,GO:0004519,GO:0005634,GO:0006313,GO:0015074
jg7068.t1	GO:0005615,GO:0008083,GO:0018445
jg5673.t1	GO:0005886,GO:0007156,GO:0007601,GO:0016028,GO:0032528,GO:0035996,GO:0042052,GO:0050896
jg5673.t3	GO:0003180,GO:0003181,GO:0005102,GO:0005509,GO:0005615,GO:0005886,GO:0007411,GO:0008201,GO:0008285,GO:0009887,GO:0010629,GO:0030308,GO:0032870,GO:0035385,GO:0048495,GO:0048846,GO:0050919,GO:0051414,GO:0060412,GO:0061364,GO:0070100
jg7070.t1	GO:0005524,GO:0005886,GO:0015416,GO:0016887
jg6432.t1	GO:0005764,GO:0005770,GO:0005776,GO:0005829,GO:0008270,GO:0016236,GO:0031430,GO:0043130,GO:0043235
jg6432.t2	GO:0005764,GO:0005770,GO:0005776,GO:0005829,GO:0008270,GO:0016236,GO:0031430,GO:0043130,GO:0043235
jg6113.t1	GO:0004364,GO:0005737,GO:0006749,GO:0042221
jg6579.t1	GO:0000281,GO:0000902,GO:0000915,GO:0001736,GO:0001737,GO:0001745,GO:0003779,GO:0005654,GO:0005737,GO:0005829,GO:0007015,GO:0007298,GO:0007409,GO:0008585,GO:0010591,GO:0010669,GO:0015629,GO:0016319,GO:0016363,GO:0030032,GO:0030041,GO:0030042,GO:0030043,GO:0033206,GO:0036011,GO:0042052,GO:0042067,GO:0048749,GO:0050714,GO:0051014,GO:0051015,GO:0051299
jg6967.t1	GO:0000287,GO:0005524,GO:0005777,GO:0008218,GO:0047077
jg6259.t1	GO:0004930,GO:0005886,GO:0007166,GO:0007186,GO:0007369,GO:0007472,GO:0007476,GO:0007509,GO:0008340,GO:0016020,GO:0042594,GO:0043519,GO:0048383,GO:0070252
jg7456.t1	GO:0006021,GO:0008254,GO:0008934,GO:0012505,GO:0016020,GO:0016311,GO:0046854,GO:0046872,GO:0052832,GO:0052833
jg6331.t1	GO:0002161,GO:0004832,GO:0005524,GO:0006438
jg7167.t1	GO:0002385,GO:0004601,GO:0005509,GO:0005886,GO:0006952,GO:0006979,GO:0007476,GO:0008365,GO:0009611,GO:0012505,GO:0016174,GO:0016175,GO:0019221,GO:0020037,GO:0035220,GO:0042335,GO:0042554,GO:0042742,GO:0042744,GO:0043020,GO:0043066,GO:0048085,GO:0051591,GO:0072593,GO:0106292,GO:0106293,GO:0106294
jg7183.t1	GO:0000105,GO:0000287,GO:0003879,GO:0005524,GO:0005829
jg7060.t1	GO:0004043,GO:0019878
jg5577.t1	GO:0000398,GO:0003723,GO:0003729,GO:0005634,GO:0005654,GO:0005681,GO:0005737,GO:0008270,GO:0016604,GO:0030238,GO:0030575,GO:0033327,GO:0042802,GO:0048024,GO:0048662,GO:0050810,GO:0089701
jg6338.t1	GO:0008757,GO:0016746,GO:0018130,GO:0019748,GO:0031177,GO:0032259,GO:0044550,GO:1901576
jg6095.t1	GO:0005783,GO:0012505,GO:0016020,GO:0035598,GO:0035600,GO:0046872,GO:0051539,GO:0061712
jg6095.t2	GO:0005783,GO:0012505,GO:0016020,GO:0035598,GO:0035600,GO:0046872,GO:0051539,GO:0061712
jg6521.t1	GO:0000118,GO:0004518,GO:0046872
jg6059.t1	GO:0003924,GO:0005525,GO:0005634,GO:0005654,GO:0005737,GO:0005764,GO:0005765,GO:0005813,GO:0005829,GO:0008104,GO:0009267,GO:0010507,GO:0019003,GO:0032008,GO:0043231,GO:0046982,GO:0051020,GO:0060090,GO:0071230,GO:0071233,GO:1904263,GO:1990131,GO:1990253
jg6844.t1	GO:0008508,GO:0015721,GO:0016020
jg6262.t1	GO:0000139,GO:0000281,GO:0001742,GO:0001752,GO:0004252,GO:0005737,GO:0005794,GO:0007391,GO:0007409,GO:0007420,GO:0007436,GO:0007438,GO:0007474,GO:0007476,GO:0007479,GO:0008586,GO:0010628,GO:0010629,GO:0016020,GO:0016485,GO:0031902,GO:0035160,GO:0035202,GO:0035225,GO:0035311,GO:0038004,GO:0042058,GO:0042327,GO:0042749,GO:0043703,GO:0045177,GO:0045465,GO:0048149,GO:0048865,GO:0061331,GO:0090317
jg6263.t1	GO:0001756,GO:0001947,GO:0003143,GO:0005615,GO:0007368,GO:0009948,GO:0009953,GO:0010159,GO:0030510,GO:0030514,GO:0035143,GO:0035162,GO:0036122,GO:0043049,GO:0048264,GO:0060030,GO:0061371,GO:0070121
jg6841.t1	GO:0003735,GO:0005840,GO:0006412,GO:1990904
jg7194.t1	GO:0005337,GO:0005886,GO:0008504
jg5515.t1	GO:0000184,GO:0004674,GO:0005524,GO:0005634,GO:0005737,GO:0016310
jg7233.t1	GO:0005615,GO:0007623,GO:0010841,GO:0032504
jg6226.t1	GO:0000150,GO:0003677,GO:0015074
jg6573.t1	GO:0003677,GO:0005634,GO:0006313,GO:0015074
jg6956.t1	GO:0007186,GO:0016020,GO:0019236
jg5224.t1	GO:0005085,GO:0005737,GO:0005886,GO:0006909,GO:0006911,GO:0006915,GO:0007015,GO:0016601,GO:0017124,GO:0030029,GO:0030036,GO:0032045,GO:0048870
jg5742.t1	GO:0005635,GO:0008021,GO:0030424,GO:0030425,GO:0030431,GO:0043204,GO:0043291,GO:0048149,GO:0061534
jg7244.t1	GO:0003713,GO:0005634,GO:0005669,GO:0005737,GO:0006367,GO:0009616,GO:0022618,GO:0036464,GO:0046982,GO:0051123
jg5405.t1	GO:0005771,GO:0005783,GO:0005789,GO:0005791,GO:0006776,GO:0007601,GO:0042572,GO:0047173,GO:0048471,GO:0050896,GO:0102279
jg7398.t1	GO:0002196,GO:0003676,GO:0004813,GO:0005524,GO:0005634,GO:0005737,GO:0006419,GO:0006450,GO:0046872
jg5645.t1	GO:0005247,GO:0005524,GO:0005765,GO:0005769,GO:0005770,GO:0005794,GO:0005886,GO:0010008,GO:0012506,GO:0015297,GO:0030165,GO:0031901,GO:0031902,GO:0055037
jg6212.t1	GO:0000049,GO:0003735,GO:0005840,GO:0006412,GO:0019843,GO:1990904
jg6049.t1	GO:0000209,GO:0000288,GO:0000932,GO:0000956,GO:0003725,GO:0003730,GO:0004842,GO:0010494,GO:0010608,GO:0035613,GO:0046872,GO:0061014,GO:0061158,GO:0071347,GO:1900151
jg7135.t1	GO:0004252,GO:0005576,GO:0006508,GO:0030574
jg7071.t1	GO:0005524,GO:0008233,GO:0009376,GO:0016887,GO:0036402,GO:0043335,GO:0051603
jg5627.t1	GO:0000447,GO:0000472,GO:0000480,GO:0003723,GO:0005654,GO:0005730,GO:0005737,GO:0005886,GO:0006364,GO:0008285,GO:0030686,GO:0030688,GO:0032040,GO:0042274
jg6576.t1	GO:0005739,GO:0005742,GO:0006626,GO:0006811,GO:0008320,GO:0015288,GO:0030150,GO:0046930,GO:0071456
jg7016.t1	GO:0000122,GO:0003714,GO:0005634,GO:0005813,GO:0006397,GO:0008380,GO:0016607,GO:0019901,GO:0032991,GO:0042826,GO:0044877,GO:0045892
jg6488.t1	GO:0003690,GO:0003723,GO:0005737,GO:0008180,GO:0016973
jg5473.t1	GO:0003700,GO:0005634,GO:0008270,GO:0016020
jg7385.t1	GO:0000381,GO:0000398,GO:0003723,GO:0003729,GO:0005634,GO:0005681,GO:0005685,GO:0007283,GO:0016607,GO:0030619,GO:0043484,GO:0048025,GO:0048477,GO:0071004,GO:0071011,GO:0071013
jg6199.t1	GO:0000139,GO:0000149,GO:0005484,GO:0005654,GO:0005769,GO:0005794,GO:0005802,GO:0005829,GO:0006886,GO:0006906,GO:0007032,GO:0008021,GO:0012505,GO:0016020,GO:0016189,GO:0016192,GO:0019905,GO:0030672,GO:0031201,GO:0032456,GO:0032588,GO:0032880,GO:0042147,GO:0043195,GO:0045335,GO:0048193,GO:0048278,GO:0048471,GO:0055037,GO:0055038
jg5338.t1	GO:0003723,GO:0003724,GO:0003968,GO:0004197,GO:0005198,GO:0005216,GO:0005524,GO:0006351,GO:0006508,GO:0016020,GO:0017111,GO:0019028,GO:0019062,GO:0039694,GO:0039707,GO:0044162,GO:0046718,GO:0051259
jg7351.t1	GO:0005524,GO:0005737,GO:0016853,GO:0042026,GO:0051082,GO:0140662
jg7072.t1	GO:0004112,GO:0004114,GO:0004115,GO:0004118,GO:0005829,GO:0006198,GO:0007165,GO:0010738,GO:0010754,GO:0030552,GO:0030553,GO:0043025,GO:0043204,GO:0043951,GO:0046069,GO:0046872,GO:0047555,GO:0106070
jg5258.t1	GO:0005737,GO:0005813,GO:0005869,GO:0005874,GO:0005938,GO:0007051,GO:0007052,GO:0007080,GO:0007602,GO:0008090,GO:0016020,GO:0016325,GO:0030286,GO:0031982,GO:0045451,GO:0048477,GO:0051028,GO:0051642,GO:0061883,GO:1904115,GO:2001019
jg6481.t1	GO:0000462,GO:0005634
jg6644.t1	GO:0003341,GO:0003351,GO:0003777,GO:0005524,GO:0005576,GO:0005737,GO:0005858,GO:0005874,GO:0005930,GO:0007368,GO:0007507,GO:0008569,GO:0016887,GO:0021670,GO:0030317,GO:0031514,GO:0036157,GO:0036158,GO:0045505,GO:0051649,GO:0051959,GO:0060271,GO:0060294,GO:0097728,GO:0097729
jg7446.t1	GO:0003723,GO:0004521,GO:0005847,GO:0006397,GO:0008270
jg7141.t1	GO:0002102,GO:0005546,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0005925,GO:0007519,GO:0008154,GO:0015629,GO:0030496,GO:0032154,GO:0032467,GO:0036449,GO:0042995,GO:0043034,GO:0051014,GO:0051015,GO:0051016
jg5974.t1	GO:0016020,GO:0034241,GO:0045672,GO:0071356,GO:0071391,GO:0072674,GO:0090290
jg6586.t1	GO:0001523,GO:0001917,GO:0004745,GO:0005789,GO:0007601,GO:0016062,GO:0033721,GO:0042572,GO:0042574,GO:0052650,GO:0102354,GO:0110095
jg5623.t1	GO:0005545,GO:0005634,GO:0005730,GO:0005769,GO:0005794,GO:0005829,GO:0030054,GO:0034141,GO:0034145,GO:0043231,GO:0046872
jg5835.t1	GO:0005576,GO:0030246,GO:0046872,GO:0098609
jg7012.t1	GO:0003924,GO:0005525,GO:0005886,GO:0007165
jg5952.t1	GO:0004252,GO:0005576,GO:0006508,GO:0007586
jg5713.t1	GO:0005576,GO:0016020,GO:0042742,GO:0044218,GO:0045087
jg6365.t1	GO:0003693,GO:0004803,GO:0006313,GO:0015074,GO:0016740,GO:0046872
jg6853.t1	GO:0001917,GO:0004745,GO:0007601,GO:0042572,GO:0052650,GO:0102354,GO:0110095
jg6901.t1	GO:0005654,GO:0005739,GO:0005777,GO:0005778,GO:0007031,GO:0007165,GO:0016559,GO:0032991,GO:0042802,GO:0042803,GO:0043231,GO:0044375
jg6759.t1	GO:0004364
jg7457.t1	GO:0004842,GO:0005524,GO:0005634,GO:0006281,GO:0006513,GO:0006515,GO:0043161,GO:0061631,GO:0071218
jg5457.t1	GO:0001666,GO:0001676,GO:0004095,GO:0005739,GO:0005741,GO:0006006,GO:0006631,GO:0006635,GO:0006641,GO:0007584,GO:0009410,GO:0009437,GO:0010883,GO:0014070,GO:0030855,GO:0031667,GO:0031998,GO:0032000,GO:0042755,GO:0042802,GO:0043279,GO:0045471,GO:0046320,GO:0050796,GO:0071398,GO:0097421,GO:1904772,GO:1990698
jg5589.t1	GO:0005576,GO:0008010,GO:0008061,GO:0030023,GO:0031012,GO:0032992,GO:0040003,GO:0042302,GO:0062129
jg6333.t1	GO:0003677,GO:0003918,GO:0005524,GO:0005634,GO:0006265,GO:0046872
jg6886.t1	GO:0000976,GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0009408,GO:0009409,GO:0009585,GO:0009639,GO:0009704,GO:0009723,GO:0009733,GO:0009737,GO:0009740,GO:0009826,GO:0010017,GO:0031539,GO:0042548,GO:0042802,GO:0043565,GO:0046983,GO:1902074,GO:1905421,GO:1990785
jg6587.t1	GO:0006479,GO:0008276,GO:0008284,GO:0010628,GO:0032418,GO:0072669,GO:1900029
jg5646.t1	GO:0005634,GO:0005730,GO:0006364,GO:0007405,GO:0030532,GO:0032040,GO:0034388,GO:0042585,GO:0048132
jg5685.t1	GO:0004725,GO:0016020,GO:0016311,GO:0043235,GO:0045598
jg5863.t1	GO:0008277
jg5684.t1	GO:0001508,GO:0001662,GO:0001666,GO:0001701,GO:0001964,GO:0001967,GO:0001975,GO:0004970,GO:0004972,GO:0005102,GO:0005149,GO:0005234,GO:0005261,GO:0005262,GO:0005737,GO:0005764,GO:0005770,GO:0005789,GO:0005856,GO:0005886,GO:0006812,GO:0006816,GO:0006874,GO:0007268,GO:0007423,GO:0007611,GO:0007612,GO:0007613,GO:0007616,GO:0008013,GO:0008021,GO:0008270,GO:0008306,GO:0009612,GO:0009636,GO:0009743,GO:0009986,GO:0010042,GO:0010243,GO:0010350,GO:0010738,GO:0014049,GO:0014069,GO:0014070,GO:0014075,GO:0016020,GO:0016594,GO:0016595,GO:0017146,GO:0021766,GO:0021987,GO:0022849,GO:0030018,GO:0031749,GO:0032026,GO:0033555,GO:0034097,GO:0035235,GO:0035249,GO:0035255,GO:0036094,GO:0042220,GO:0042596,GO:0042734,GO:0043005,GO:0043025,GO:0043083,GO:0043113,GO:0043195,GO:0043197,GO:0043408,GO:0044307,GO:0044877,GO:0045202,GO:0045211,GO:0045471,GO:0046960,GO:0048167,GO:0048168,GO:0048169,GO:0048266,GO:0048511,GO:0048787,GO:0050806,GO:0050839,GO:0050966,GO:0051290,GO:0051592,GO:0051597,GO:0051602,GO:0051707,GO:0051968,GO:0060078,GO:0060079,GO:0060291,GO:0060416,GO:0060992,GO:0071230,GO:0071287,GO:0071359,GO:0071363,GO:0071386,GO:0071396,GO:0071407,GO:0097060,GO:0097110,GO:0097440,GO:0097553,GO:0098655,GO:0098686,GO:0098688,GO:0098794,GO:0098839,GO:0098978,GO:0098989,GO:0099507,GO:0099529,GO:0099566,GO:0099583,GO:1901363,GO:1902951,GO:1904062,GO:1904315,GO:1904322,GO:1904644,GO:2000463,GO:2001056
